value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
995.452849486,0,0,504,-88.8203966044,-319.2,598.874012299,300.599233792
1007.45598699,0,0,280,-71.8641019013,575.300675734,562.570102298,-338.550689143
-1524.53270804,0,0,-287,-43.3807765619,-746.687103143,-180.0,-267.46482834
3707.99180261,0,0,2700,272.782367585,393.75,486.82661645,-145.367181428
645.745317977,0,0,0,101.985468245,246.6,143.401255225,153.758594507
-39.8735122265,0,0,0,-17.0104415666,-168.528543576,96.8216401431,48.8438327734
583.704562647,0,0,120,201.991675009,-385.2,171.23468024,475.678207398
-421.59010091,0,0,0,-68.926616802,-133.35,-184.008869908,-35.3046142002
-128.347382421,0,0,0,253.481586871,-734.216337328,230.4,121.987368036
-3497.1590931,0,0,-3552,9.54329576952,-91.0,120.354357956,15.9432531783
396.818775759,0,0,394,54.0874796626,99.766126516,-95.6092045778,-55.4256258422
1589.76135222,0,0,1627,16.0427195124,-243.872753706,118.4,72.1913864148
-4805.44739422,0,0,-4869,19.1322907861,157.616623489,-62.3,-50.8963084979
-445.656850413,0,0,-826,-13.5333525851,385.6,-114.708600789,122.985102961
-1214.3116616,0,0,-1624,26.1410686081,-280.8,393.807959378,270.539310412
-100.293599053,0,0,-35,-8.37260550918,-69.2820323028,31.6099272381,-19.2488884789
-118.331683601,0,0,0,11.9505590423,-150.168805016,-67.2,87.0865623734
-548.093015009,0,0,0,-1.1501455956,-704.8,418.607214462,-260.750083876
-772.670180847,0,0,-1008,-1.12918642,201.5,103.591143444,-68.6321378705
-2540.1352372,0,0,-2421,29.6996244398,623.538290725,-290.0,-482.373152361
249.25532931,0,0,168,26.6821361709,-204.6,68.4835193341,190.689673805
2421.66455816,0,0,2226,-19.0648310443,191.8,-90.89724864,113.826637847
-468.992705985,0,0,-420,-34.6388243493,39.9,-20.0584759954,-34.1954056401
1413.14678807,0,0,1848,-55.9212276043,-278.25,-88.9561058017,-11.7258785251
-27.4120034708,0,0,9,-2.90049414758,-378.279896373,274.61665554,70.1517315098
-323.91966939,0,0,-373,49.0803306099,2.61915091958e-12,-1.29633256188e-12,-1.92506418465e-13
-100.42248143,0,0,0,0.781543462136,416.0,-157.879617513,-359.32440738
-1503.7023602,0,0,-1680,10.9402812594,-8.30075397636e-12,-2.45213477887e-12,165.357358542
3605.15327916,0,0,3586,-17.1552771739,281.25,-64.9894622252,-179.951981438
990.62197809,0,0,874,24.5082208086,-292.2,196.858527882,187.455229399
1120.80551062,0,0,980,152.929866272,269.853515819,-179.786873826,-102.190997647
709.950449346,0,0,401,-19.8159379712,453.450901422,-387.979380895,263.294866791
-403.176556536,0,0,-361,2.0425590562,-40.75,-13.5621179634,10.0930023707
-191.421694443,0,0,-198,-93.5272579971,-297.3,360.483518371,36.9220451826
1014.64817829,0,0,0,-38.6845524761,720.533135949,305.0,27.7995948141
682.921594529,0,0,597,3.30727594467,4.79336963976e-14,60.0,22.6143185844
-573.444822125,0,1,-560,-1.03075937973,998.0,-659.023520066,-351.39054268
-84.9373240368,0,0,0,17.3123026604,5.22927848113e-13,-65.4,-36.8496266972
-186.56265072,0,0,0,-183.458842411,-356.4,85.927922974,267.368268717
472.150051551,0,0,-70,105.780731894,594.6,-263.892250739,105.661570396
191.843338181,0,0,466,77.8826676119,-396.4,175.928167159,-131.56749659
487.149238597,0,0,0,217.289192505,-3.14254165836e-12,-7.3184892717e-13,269.860046092
13.8615983179,0,0,0,-13.4677454764,177.2,-76.6104373503,-73.2602188554
1027.13829055,0,0,579,99.1287167729,-2.99401649456e-12,-1.22425491217e-12,349.009573774
28.4764668995,0,0,0,35.320773413,-470.771409497,269.1,194.827102984
1836.19121623,0,0,2157,-38.8872606046,-343.812085302,185.0,-123.109437865
-360.920230265,0,0,-402,30.4074745891,-172.512260434,92.1451029627,91.0394526174
977.701230412,0,0,0,-122.911661137,382.5,455.530619678,262.582271871
555.796632094,0,0,232,-19.5145151938,421.8,-243.951839509,165.462986798
1237.42471964,0,0,1463,46.3978025083,-7.36869292595e-12,-570.5,298.52691713
767.825177912,0,0,685,-42.5672226928,-1.32466094714e-11,5.89130168237e-12,125.392400605
-1691.83345954,0,0,-1756,-12.6498670044,42.25,-15.3479693746,49.9143768403
1302.22086288,0,0,280,-35.4608999798,657.486486553,371.2,28.9952763115
-201.827197153,0,0,-876,-32.5692426636,565.6,272.660374826,-131.518329315
2050.5119796,0,0,2160,11.119627092,-91.8,-25.7266130832,-3.08103440837
162.862410093,0,0,168,159.146804861,918.0,-514.066629923,-568.217764846
193.308919188,0,0,265,-36.1993909524,-2.57391365658e-12,-1.0251763285e-12,-35.4916898598
520.6023953,0,0,840,74.4460479841,-472.243652684,181.65,-103.25
-248.055196715,0,0,0,7.66745716324,-583.8,308.864242022,19.2131040993
4475.98973061,0,0,4310,107.415425832,-3.18569587616e-11,9.07552894952e-12,58.5743047809
1139.50453912,0,0,0,147.362332522,352.4,571.828089163,67.9141174349
1030.71963198,0,0,0,-44.2496178214,7.56168940633e-13,694.4,380.569249802
-2151.4492992,0,0,-2142,0.746968669066,-6.14611683418e-13,-1.81563107243e-13,-10.1962678693
990.165789685,0,0,1116,-72.5323982285,-196.2,62.1165708246,80.7816170886
1886.28867567,0,0,1632,2.09630867722,140.8,228.731235665,-117.338868669
-87.1023447749,0,0,0,-87.102344775,2.16083100942e-11,5.87232206382e-12,-4.08909566235e-13
2083.42885217,0,0,2632,16.1961073485,-142.5,-230.856272483,-191.410982694
-759.433824027,0,0,0,-5.71279018524,-534.077866514,-448.60115916,228.957991833
352.224449132,0,0,108,78.6302943356,-304.85,146.569225242,323.874929555
-594.696311595,0,0,-615,-30.0025918637,-1.06396975326e-11,3.98420297563e-12,50.3062802686
964.762555139,0,0,-245,185.416367547,2.92709658656e-12,932.0,92.3461875919
-2784.94479281,0,0,-2827,-55.7383487295,-261.5,298.471080323,60.8224755991
-36.0997445328,0,0,-198,-0.763725545931,44.5,85.0980652961,33.0659157171
47.565869364,0,0,0,3.89437346592,-86.7,34.7852796618,95.5862162363
2490.425242,0,0,2360,4.43982407213,78.4,35.0017856687,12.5836322605
-243.513009676,0,0,840,-104.416898702,-472.243652684,-314.627029195,-192.225429095
1605.57894257,0,0,1088,204.449950075,987.0,-595.383909759,-78.4870977484
246.711224177,0,0,426,-4.89894021413,241.5,-390.234033821,-25.6558017885
-197.393146875,0,0,-462,9.86783336929,217.545581431,-118.8,155.993438325
689.089337753,0,0,630,-4.47442852957,48.95,39.7961440431,-25.1823777607
52.1025962187,0,0,0,110.681571121,-610.374704587,512.68703904,39.1086906446
-329.229731167,0,0,-373,-4.83727950975,-133.5,255.294195888,-73.1866475454
-638.034896799,0,0,0,26.5209854328,-277.9,-500.349578018,113.693695786
-219.369858835,0,0,-1440,124.699750628,578.9,275.205959238,241.8244313
271.59118164,0,0,-60,-8.02492394821,138.6,124.024876096,76.9912294931
-277.598126343,0,0,0,38.7659811603,-1.60516340952e-11,-7.68626324943e-12,-316.364107503
1587.25979317,0,0,505,100.584631766,341.6,551.060683898,89.0144775096
-101.034142851,0,0,-420,-51.67759826,862.2,-254.558441227,-236.998103364
-1189.74019809,0,0,-1122,-5.49929120269,1.18667951551e-12,-33.5,-28.7409068861
-1077.97279966,0,0,-327,175.356615426,2.81492741691e-11,-620.0,-306.329415087
-2852.46232242,0,0,-2775,-0.688502639728,-26.15,-29.8471080323,-20.7767117474
-499.738697365,0,0,-408,0.141094634206,-48.3,-22.4654931149,-21.1142988841
589.368869984,0,0,242,16.7365698283,174.5,85.1514658387,70.9808343168
-1061.97742422,0,0,-1203,-65.689091375,489.82396838,-192.8,-90.3123012234
-1128.82312919,0,0,-1134,-49.8010505738,338.1,-592.30571668,309.183638062
573.520986176,0,0,0,55.4666986004,617.302907818,-287.520434056,188.271813815
811.147434881,0,0,280,49.6016653847,379.6,-192.147259084,294.09302858
49.6557803993,0,0,-590,131.279106433,338.1,158.707838457,11.5688355091
-822.244056948,0,0,-840,-266.604343245,566.034203914,-464.189616428,182.515698813
-576.695965593,0,0,0,-118.486756177,-384.948291982,158.75,-232.010917434
328.242794395,0,0,0,-105.137788424,483.761790554,137.2,-187.581207735
977.328830379,0,0,-140,-55.5324161045,519.0,354.967604156,298.893642328
-486.976353081,0,0,-190,-35.5337404645,-172.512260434,-53.2,-35.730352183
78.6486000132,0,0,0,234.772584601,-9.85570358502e-12,-274.4,118.276015413
362.500366799,0,0,0,44.648903656,168.528543576,96.8216401431,52.5012794235
-64.0689404503,0,0,-83,18.9310595497,-1.32190221224e-11,6.39301455243e-12,2.0754785368e-12
1982.2334332,0,0,1551,-12.7312146959,325.192539121,-167.0,285.772108779
60.5962729222,0,0,0,40.5552227526,97.0,-58.7605735166,-18.1983763137
474.065136887,0,0,168,-246.069131543,459.0,-188.16144579,281.29571422
20.7047101923,0,0,0,0.485727949401,-2.392873067e-12,-1.15234182097e-12,20.2189822429
612.490890407,0,0,756,-17.8810365054,-172.0,41.8251576886,4.546769224
1962.85210562,0,0,1887,-5.60569256888,79.5011320674,43.0414625681,-41.0847964439
134.821125477,0,0,0,36.0490558095,324.239911177,-140.2,-85.2678415094
-1102.07480272,0,0,-849,-0.329771772753,-788.949142848,495.366530965,40.8375809323
1232.20880884,0,0,948,-126.974068742,277.2,121.748478816,12.2343987672
2272.08750957,0,0,2570,39.1350616613,-4.30177324166e-11,1.99778102899e-11,-337.047552092
-884.13172238,0,0,-940,-15.9084269455,138.6,-33.2323653912,-33.5909300429
-736.40664596,0,0,-465,-18.426749473,-336.710676991,202.996354647,-119.265574143
-92.0177659673,0,0,0,21.6024374283,-96.1,-33.5875721064,16.0673687108
-60.5654492875,0,0,0,-60.5654492875,0.0,0.0,0.0
936.107367515,0,0,-588,229.020155389,838.8,213.192694528,243.094517598
-1487.14783065,0,0,-952,8.0959014119,-125.6,-229.503976326,-188.139755738
-717.27818186,0,0,-373,21.1105251187,3.16599947035e-11,-264.3,-101.088706979
-146.832684523,0,0,154,15.7394406418,-483.0,306.884343035,-140.4564682
762.44787575,0,0,927,-6.32928297901,-79.5011320674,-43.0414625681,-35.6802466359
513.483661291,0,0,0,-101.764621749,777.6,-331.49165902,169.13994206
-25.3768979123,0,0,109,-70.4230826464,-3.2177986172e-12,1.28163233596e-12,-63.9538152659
1945.7142373,0,0,1869,-96.6478979819,681.99500548,-436.476803507,-72.1560666958
-701.941360716,0,0,-648,8.78139755277,-91.0,-32.2488530198,60.5260947512
387.505222659,0,0,480,-6.27411734038,-34.9,-17.0302931677,-34.2903668333
1660.68296889,0,0,1407,230.225169783,585.433172958,-467.653718044,-94.3216558115
515.465392063,0,0,592,-7.65174597341,-193.2,335.369446888,-211.052308851
-2060.63395302,0,0,-1666,-8.936754764,-481.5,292.388654021,-196.585852272
1048.94388782,0,0,1458,-18.6775374755,187.75,-322.619225981,-255.509348723
-470.721415241,0,0,-1014,14.2884637292,360.0,150.115046159,18.8750748707
1968.43845018,0,0,1950,-46.2817668254,129.0,38.0463996301,-102.326182625
-504.951599122,0,0,-744,-55.0367576655,-360.0,560.236979248,93.8481792958
1211.02012815,0,0,346,69.8789448196,405.299888971,362.864644186,26.9766501779
-166.694798718,0,0,-481,126.849467889,1.66055098592e-12,324.0,-136.544266607
-883.513098006,0,0,429,-66.3764996822,-590.4561203,-276.85,-378.830478024
183.121270611,0,0,122,56.1630113801,88.0,38.3052186752,-121.346959444
1735.82382752,0,0,1607,10.9238275166,1.11865019579e-11,733.5,-615.6
-1759.07556958,0,0,-1212,-31.9358112357,-455.5,148.044493799,-207.684252142
-938.786038297,0,0,-1034,13.3200170794,4.89182976387e-12,-1.13295624401e-12,81.8939446233
315.347193206,0,0,0,-58.5803369483,564.648563267,-363.037849266,172.316816153
-461.325407464,0,0,-450,-5.03219639305,60.4,-108.570062875,41.8768518041
365.103268226,0,0,432,17.8778152044,-49.05,-15.5291427062,-20.1954042721
896.538712074,0,0,520,85.6258323026,396.4,-175.928167159,70.4410469306
2205.26287114,0,0,1596,48.0327526692,344.0,114.26845584,102.961662626
913.838165561,0,0,699,-50.809255938,528.015688687,-490.430186163,228.061918975
464.359556974,0,0,-77,-33.6001935237,336.710676991,202.996354647,35.2527188595
505.274408855,0,0,189,-14.7666010932,332.900165215,-121.2,119.340844734
114.009629829,0,0,0,5.48128264861,157.097008246,-128.344964841,79.7763037745
-706.644553701,0,0,-373,38.1189456103,-231.22878281,-132.15,-8.3847165004
-431.12427837,0,0,-582,-20.527953929,93.6,36.2864301234,41.517245436
209.733519717,0,0,0,73.3204721388,-1.2783580149e-11,6.3282954711e-12,136.413047579
-286.77663819,0,0,0,8.37374487034,-181.4,-104.793224972,-8.95715808826
-1992.24071204,0,0,-1389,152.339110314,-648.479822354,-274.5,167.4
744.158674995,0,0,0,11.6833287543,673.421353983,234.4,-175.346007742
4358.91135116,0,0,4521,3.86771517145,-4.97273155041e-12,-148.8,-17.156364008
-243.314969731,0,0,140,-15.6738508162,-97.0,-176.571241046,-94.0698778689
-363.2001385,0,0,0,24.7277370973,-7.62647976895e-13,-317.5,-70.4278755972
-1256.67112009,0,0,-1008,-0.0799810018903,-120.9,-62.1546860663,-65.5364530203
-385.771915025,0,0,0,-100.425609096,247.95,-312.090634474,-221.205671455
-544.512784849,0,0,-1088,-2.32428331172,561.6,288.28743469,-304.075936227
1347.00194438,0,0,1170,-51.6974306666,147.6,-44.7239309937,125.823306042
923.060561801,0,0,1075,1.87200906426,-1.1069056766e-12,-334.0,180.188552737
433.399785638,0,0,525,2.86799500119,-78.1154914214,-70.4944678681,54.1417499266
-1029.765758,0,0,-1008,-4.72279107584,-104.702471318,76.1236329927,11.535871402
-1281.44145983,0,0,-1201,161.457200841,-4.63823163668e-11,2.10304912719e-11,-241.898660676
1991.47502409,0,0,2082,7.2854317324,-91.8,-35.143207025,29.1327993849
-1097.37212605,0,0,44,6.75128633386,-907.0,-523.966124859,282.842712475
1557.96434869,0,0,1410,22.4564280159,440.55,-95.970101924,-219.071977402
384.235939114,0,0,75,37.6958515385,152.420471066,74.0,45.1196165092
143.228492192,0,0,-534,99.0510720951,525.677420097,287.0,-234.5
-1432.80851492,0,0,-1085,-311.170864395,585.606378039,-531.046777601,-91.1972509627
575.029895269,0,0,31,-53.9792768944,9.47111714753e-13,357.0,241.009172164
1015.57688533,0,0,1120,-31.6051608213,292.2,-196.858527882,-168.159425967
1408.27328034,0,0,280,65.6161734437,591.0,208.313657738,263.343449156
-108.940785095,0,0,0,-15.5870081363,-366.3,249.467272403,23.4789506389
105.617334301,0,0,118,12.9208624709,-75.7772228311,28.0,22.4736946614
219.027414518,0,0,58,13.1968780923,75.7772228311,48.4974226119,23.5558909829
801.248871593,0,0,0,656.375091102,-3.98774097111e-11,-1.08371729151e-11,144.873780491
727.347539059,0,0,243,19.538188634,253.052622986,139.2,72.5567274392
575.321763006,0,0,492,-29.0064767634,81.2,26.9407683632,4.18747140626
-1422.14280932,0,0,-1190,5.34948680975,2.83449994267e-13,-218.4,-19.0922961335
-537.191283755,0,0,-390,4.2251147067,-206.0,122.470894502,-67.8872929634
446.143979258,0,0,0,11.3062609374,470.771409497,-269.1,233.166308824
-419.563439302,0,0,-420,4.77899858215,69.108827222,-67.1169687933,-6.33429631249
-68.6234434484,0,0,282,0.558561268942,-220.5,-105.217489041,-25.4645156767
-89.4574897024,0,0,168,-341.086892828,565.6,-272.660374826,-209.310222049
3341.22037587,0,0,3188,18.2765259539,1.2674398018e-11,251.1,-116.156150086
-479.034870107,0,0,852,-10.9963675919,-335.65,-593.658012837,-390.730489677
2272.48826462,0,0,2820,-46.6237529456,-578.93798243,273.35,-195.3
1750.67432654,0,0,1602,-4.32671185502,62.5,53.8986611069,36.6023772911
843.977171682,0,0,436,-5.50352148869,142.5,61.8577517795,209.122941392
2536.71637235,0,0,2522,14.7163723488,1.97466322139e-12,-8.15173937891e-13,-1.10150731421e-13
-3584.71149312,0,0,-3384,-17.9616091975,-91.0,-32.2488530198,-59.5010308994
2477.99368643,0,0,1071,16.3929447457,706.936537109,577.552341784,106.111862788
-715.401942034,0,0,-1029,-150.841853783,7.32355825905e-12,401.6,62.8399117493
4328.89926379,0,0,4286,42.8992637905,3.03703792023e-12,8.65202663321e-13,-2.97589172193e-13
2115.74460696,0,0,2160,1.58920436445,-238.503396202,74.55,118.108798795
-820.891821449,0,0,0,-33.3312398129,-9.23757052054e-12,-717.6,-69.9605816359
-1212.59480678,0,0,-1592,18.3335798206,291.9,154.432121011,-85.2605076088
434.583364558,0,0,480,-6.55179902735,-60.4485731842,56.984471569,-35.4007347999
-1217.52695998,0,0,-1008,3.07639246487,-104.702471318,-43.95,-63.9508811321
-597.224939443,0,0,0,-5.81868171077,1.37306305947e-11,-436.8,-154.606257732
-115.280966762,0,0,-26,93.9915246409,1.5180780601e-12,6.82035070479e-13,-183.272491403
429.57771719,0,0,349,20.7017611913,-1.37264897843e-11,5.74068516859e-12,59.8759559982
1507.72907298,0,0,1217,-10.2309462127,343.379072601,-309.171069151,266.752015746
30.1620073209,0,0,0,4.49207648349,40.7,20.291413136,-35.3214822986
27.3495161407,0,0,93,85.6632223127,365.289515316,-298.778764306,-217.824457183
-1193.48334308,0,0,-819,0.617530690812,-420.541936078,-229.6,275.041062311
558.751962667,0,0,75,5.53108653686,260.154031297,133.6,84.4668448335
313.121895417,0,0,360,-33.1650850634,-40.6,-9.86100561841,36.7479860989
-151.375723146,0,0,-174,2.338974725,-421.8,243.951839509,198.133462619
705.811211376,0,0,0,125.417061681,617.302907818,166.0,-202.908758122
300.492945102,0,0,0,33.7571207366,-337.749907476,323.460488313,281.025243528
540.637729918,0,0,0,77.3696014095,257.5,153.088618127,52.6795103819
-2704.38153514,0,0,-1744,-5.30552546757,-280.8,-393.807959378,-280.468050296
1655.26850773,0,0,1608,2.28716703509,97.9,-29.1327993849,-23.7858599238
-29.2095601082,0,0,0,3.97766824856,-83.2250413037,41.1362066798,8.90160626721
1292.52759827,0,0,1889,60.3807454719,-842.642717882,389.711431703,-203.921861019
-1764.32907942,0,0,-1299,3.32583614127,1.42986565012e-11,-278.1,-190.554915561
206.101787193,0,0,0,5.31833670531,153.0,42.6533786329,5.13007185471
98.1597352927,0,0,0,-10.2540310055,168.528543576,-55.9,-4.21477727827
-1657.61792693,0,0,-1448,-127.258057629,-240.75,399.410329171,-241.020198467
1895.51925268,0,0,461,-57.4967125756,683.2,403.404418667,405.411546591
1095.64234002,0,0,0,334.008835027,3.0739711272e-11,460.8,300.833504993
2039.00116446,0,0,1274,65.0091885734,221.4,250.367974174,228.224001712
469.440820195,0,0,-142,-62.009356704,259.5,129.927160641,284.023016258
933.230425032,0,0,704,-47.7580159762,320.0,-103.237590053,60.2260310615
-48.5173386997,0,0,0,-10.8550176513,223.001541474,-108.25,-152.413862523
-844.34403596,0,0,-666,51.2651694215,201.6,-373.233739278,-57.975466103
-522.259314283,0,0,-345,2.84036797964,1.07007675269e-12,-124.6,-55.4996822628
-126.231183667,0,0,0,593.619133658,-734.216337328,-230.4,244.766020004
249.495382882,0,0,226,-1.85519151658,-194.0,129.259119601,90.0914547979
1175.67578865,0,0,1239,-16.5166838097,9.50659624487e-14,-41.2,-5.6075275357
-1725.13409748,0,0,-924,44.0559014845,-207.6,-387.915811838,-249.674187126
-1206.87908515,0,0,-1082,7.64221061416,-80.0,-25.8093975133,-26.7118982477
1974.46187443,0,0,1881,29.8505724003,79.5011320674,24.85,-40.7398300405
200.800733713,0,0,0,20.406210255,-390.0,264.104382773,306.290140685
2641.69906047,0,0,3020,-52.2916731324,-201.3,-117.521147033,-7.18811936583
-31.9755053425,0,0,0,50.3322399681,-2.73704233318e-11,6.72256011659e-12,-82.3077453106
810.227284086,0,0,976,-52.2155984567,-238.5,284.561748425,-159.618865882
-543.360739727,0,0,-596,-116.757734625,344.25,-358.165296388,183.312291287
29.7521024664,0,0,0,18.245693703,-223.001541474,187.494499919,47.0134503185
1726.52213302,0,0,893,-48.3706037837,365.289515316,298.778764306,217.824457183
-1037.91899873,0,0,-672,25.9247282865,-282.8,-99.8006237915,-9.24310322511
1087.99345807,0,0,-420,104.945568996,593.6,415.213101913,394.234787161
-1856.03919951,0,0,-1556,-29.1204807634,-240.75,-399.410329171,369.241610419
566.476502948,0,0,560,60.3829391259,138.6,-60.8742394081,-131.63219677
2961.43730144,0,0,2848,-15.168833998,-142.5,230.856272483,40.2498629508
-212.565931234,0,0,0,-7.97351456594,-133.35,-184.008869908,112.76645324
893.986450856,0,0,909,-30.295081613,79.5011320674,-24.85,-39.3695995984
53.3640652053,0,0,-110,28.502818722,-519.0,354.967604156,298.893642328
284.379261186,0,0,280,22.579261186,7.09470183733e-11,-343.7,325.5
463.139053077,0,0,-594,74.0979386992,318.15,419.018623444,245.872490934
754.845921422,0,0,78,150.031065076,183.6,280.891230285,62.3236260607
1998.22712358,0,0,1664,-16.8575415532,210.5,50.469713795,90.1149513339
975.489543352,0,0,1029,-32.561834066,52.5677420097,-28.7,-44.8163645914
796.01195851,0,0,0,-141.519892023,847.8,325.834804771,-236.102954238
-48.2040472477,0,0,-110,24.2930313845,194.4,-60.667184172,-96.2298944601
-236.699159091,0,0,-1059,18.2913444467,788.949142848,286.0,-270.939646386
1215.40842554,0,0,0,27.314014896,777.6,331.49165902,79.0027516197
2920.17653107,0,0,2772,20.1842009657,142.5,-230.856272483,216.348602587
1082.23873172,0,0,771,18.2861087388,253.052622986,139.2,-99.3
972.755725348,0,0,1103,306.640395361,-585.433172958,467.653718044,-319.105215098
-335.146425163,0,0,113,4.78486101659,845.240794094,-705.810704084,-592.361376189
-3111.7762128,0,0,-2223,-47.3071531951,-623.538290725,-502.294734195,284.363965311
928.839439405,0,0,0,43.1119399291,683.813658828,583.354711989,-381.440871342
-1012.53817068,0,0,-1184,23.5124763231,-455.5,552.509572637,50.9397803626
171.366744646,0,0,38,-20.8662066615,97.0,-47.3121214447,104.545072752
-408.133912999,0,0,0,-34.7539258316,1.28405347883e-11,-280.4,-92.9799871675
-1323.92042741,0,0,-1680,-9.93561221287,235.35,268.623972291,-137.958787485
159.581537296,0,0,390,-59.9466031718,-194.0,129.259119601,-105.730979133
1009.34454455,0,0,0,17.2023379553,352.4,571.828089163,67.9141174349
-465.031583422,0,0,-504,125.262379386,-164.4,69.9846697957,8.12136739682
-479.605055991,0,0,-505,25.3949440095,3.38311898556e-12,7.06287888426e-13,-2.05667183449e-13
-1928.90166945,0,0,-2124,-82.6160727235,-360.0,150.115046159,487.599357111
1231.97620365,0,0,1890,139.497110036,-505.2,-165.462986798,-126.857919593
3313.20533102,0,0,3738,-134.674302474,-258.0,-103.944696834,71.8243303296
-1474.08066062,0,0,-601,-115.201869226,-667.878791399,-221.6,131.6
718.829075843,0,0,840,-5.6366904772,-239.85,109.94633036,14.3694359604
1024.47251657,0,0,902,-133.342744497,-3.91154209905e-11,-1.65944210263e-11,255.815261064
1655.2833325,0,0,1024,-22.6778997324,442.8,183.282077684,27.8791545497
-37.8337692069,0,0,0,73.2798667361,-97.3,28.9359692425,-42.7496051854
-87.1332746388,0,0,421,-41.8670501882,-332.900165215,-121.2,-12.1660592359
-44.818359639,0,0,-268,-76.430497936,384.4,-171.40268376,86.6148220567
-294.811618327,0,0,-1076,95.0281005276,519.0,354.967604156,-187.80732301
454.169763067,0,0,123,-8.92010831981,473.369485709,-297.219918579,163.940304257
-121.990894997,0,0,0,-16.7743454847,-153.0,42.6533786329,5.13007185471
-145.926823289,0,0,0,-5.058557713,-86.7,-47.5175756957,-6.65068988054
3627.42649733,0,0,2844,62.5298391602,393.75,486.82661645,-159.679958281
-679.452363855,0,0,0,-304.299175744,-483.761790554,237.637370798,-129.028768355
-1164.70671644,0,0,-779,17.1389857341,-788.949142848,286.0,100.103440676
465.933687703,0,0,0,69.0953635309,247.95,312.090634474,-163.202310302
609.600096389,0,0,-376,99.8184900668,862.2,-254.558441227,278.140047549
811.410448636,0,0,0,53.9813580052,543.6,380.564869635,-166.735779004
-362.40974098,0,0,-243,-73.4027204155,-623.538290725,502.294734195,75.2365359657
-1369.15155059,0,0,-612,-84.828913928,-382.4,-399.506921753,109.584285095
306.060734422,0,0,725,-44.5983517718,-1.3369943588e-12,5.58222542225e-13,-374.340913806
151.664316403,0,0,0,-2.55984421505,70.4944678681,39.2,44.5296927496
798.321210666,0,0,0,56.9529793063,362.4,693.148372945,-314.180141585
853.896890934,0,0,700,-27.9090153076,142.5,-61.8577517795,101.163658021
-400.054038278,0,0,-552,-14.1763811708,120.8,79.4788022054,-34.1564593123
2447.62120461,0,0,2405,-41.2057092522,-2.53637491379e-12,49.5,34.3269138671
-326.6100773,0,0,-294,-87.5879986814,338.1,-592.30571668,309.183638062
-2151.16690398,0,0,-1635,-34.3103693164,-293.755816964,-112.23689233,-75.8638253715
1155.65155707,0,0,1914,28.3701563731,-578.93798243,-473.456088249,265.675471373
1961.06539155,0,0,1189,-99.3009834515,842.642717882,389.711431703,-360.98777458
-2421.98576472,0,0,-1438,-248.042916648,-691.434682381,-372.8,328.291834307
-1015.58006184,0,0,-786,-229.580061844,1.10180910594e-11,4.93224375417e-12,-7.97979854324e-13
55.3403860553,0,0,0,55.3403860553,-1.69173688552e-11,-7.10491086993e-12,-4.49886248135e-13
-491.552797607,0,0,280,-46.406940529,2.66879899809e-11,-649.6,-75.5458570782
498.42303957,0,0,480,1.88072013443,34.9,-17.0302931677,-1.32738739681
-530.144385177,0,0,-276,-11.7665216039,-93.6,-135.422800846,-13.3550627273
-66.389751379,0,0,-61,8.49045263325,40.75,-50.6145132975,-4.01569071472
508.018153678,0,0,211,11.6977681592,332.900165215,-209.924557877,162.344778181
216.388859686,0,0,0,-7.82245859595,-94.2,172.127982245,146.283336037
482.681100943,0,0,540,24.2290730967,-172.0,41.8251576886,48.6268701573
-966.601856743,0,0,-624,27.9900562531,-194.4,-60.667184172,-115.524728824
1116.65162232,0,0,504,28.7129715728,703.212627873,-329.955678842,210.681701716
71.8605590799,0,0,0,-13.5642385398,324.239911177,-140.2,-98.6151135571
444.667713682,0,0,504,-5.46597110221,406.0,-98.610056184,-361.256259032
168.201379989,0,0,0,-81.1343736406,382.5,-122.05906167,-11.1051847001
164.362885346,0,0,418,-47.9893784493,-396.4,175.928167159,14.8240966361
64.7093396046,0,0,0,-3.70783007062,183.15,91.3113591122,-206.044189437
1354.05980853,0,0,1018,8.22695915123,174.330913782,143.933422109,9.56851348851
381.87152351,0,0,710,-103.831784763,-1.71672029864e-11,-450.0,225.703308273
-457.604314316,0,0,0,0.335811498691,-348.142212321,-258.075570328,148.277656834
-43.7219324287,0,0,0,17.7511862808,-48.05,-12.2939046424,-1.12921406715
2013.40031125,0,0,2856,38.8778682387,-578.93798243,-273.35,-29.1895745549
1183.50818,0,0,1060,8.35188503601,80.0,25.8093975133,9.34689745333
-189.608456826,0,0,-633,-114.913165647,514.072679686,508.530117102,-464.298087968
-641.392302702,0,0,0,185.11906238,-534.077866514,-448.60115916,156.167660592
397.269916006,0,0,326,0.72420760816,34.8142212321,14.9,20.8314871661
438.04384462,0,0,1151,29.9417893504,-343.379072601,-178.5,-221.01887213
1996.57414798,0,0,1815,171.148642665,481.943137206,-171.85,-299.667631895
300.246897276,0,0,304,36.4526949695,-142.5,230.856272483,-128.562070177
2482.11108907,0,0,2284,28.1872038202,-397.0,714.785111454,-147.861226208
-720.152225017,0,0,0,177.833686454,-483.761790554,-237.637370798,-176.586750118
-2257.16864163,0,0,-1440,-173.026782135,-501.342106251,-337.057087153,194.257333907
297.313281593,0,0,422,-25.0867184075,-3.21907238134e-12,-234.0,134.4
1336.96655571,0,0,1245,26.3812802717,3.26859965511e-12,60.0,5.5852754423
