value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
-414.324137674,0,0,0,144.262247767,-252.446405203,-210.011160418,-96.1288198201
736.139788891,0,0,391,67.2134071951,3.67153767953e-12,179.0,98.9263816957
-2061.65190674,0,0,-2052,109.707047865,-295.8,127.494261618,48.9467837767
782.835269959,0,0,822,11.1012512435,-83.5,56.2149891043,-22.9809703886
836.39744746,0,0,186,75.6512171885,392.5,-113.362741755,295.608972027
-1092.30388675,0,0,0,-103.934048106,-640.5,-317.773787465,-30.0960511766
1.57670631514,0,0,-58,0.349842206972,-582.6,323.289220358,318.53764375
-1866.09433965,0,0,-2088,46.8187386282,-179.7,77.1798392496,277.607082475
307.035298677,0,0,0,14.735348404,267.05,382.699812376,-357.449862103
795.667164853,0,0,762,0.819459818098,41.65,-7.91986278014,-0.882432184921
-131.346380947,0,0,-690,95.1979524984,448.0,-199.808302819,215.263969373
41.3436650141,0,0,0,5.00523110492,75.4,-27.43574311,-11.6258229808
425.940387559,0,0,0,55.8559993479,380.358357342,161.7,-171.973969131
21.5358388757,0,0,-132,-3.11748851339,347.9,-463.837581784,272.590909173
3255.93982103,0,0,3111,-7.91366273946,71.7069034334,46.678769264,34.4678110706
-3357.59873855,0,0,-3168,43.5952821259,-280.8,-141.832836716,189.438816039
-260.100660199,0,0,-447,-4.26528627303,156.923803166,115.181378703,-80.9405557947
533.571884377,0,0,-344,-89.5893934425,564.0,387.777358803,15.3839190166
-1013.81511291,0,0,-1168,19.1250905586,582.6,-323.289220358,-124.250983108
-1032.77424898,0,0,-1044,19.8156671251,-90.6,34.4229329986,47.587150894
178.892507721,0,0,0,-38.9572335423,115.95,185.457758647,-83.5580173847
504.345930736,0,0,760,32.0593476219,-212.75,-259.834047272,184.870630386
-28.5742066318,0,0,0,26.1428301685,-258.6,89.9137362686,113.969226931
-2912.53836435,0,0,-2618,112.88401015,2.59196257047e-11,-8.94409619388e-12,-407.422374501
-791.631148274,0,0,-738,-70.6621087778,-715.510188607,387.373163113,345.167985997
5060.82540182,0,0,4647,31.6536602485,4.49124798226e-11,-1.86274358127e-11,382.171741575
1338.70611162,0,0,2302,67.437185626,-515.285115252,-218.0,-297.445958754
-379.499887868,0,0,-474,65.5124080385,304.5,-133.550627273,-141.961668634
-1281.0093745,0,0,-238,-69.992068442,-716.0,-427.799602618,170.782296561
60.8784937598,0,0,835,-7.05321204925,1.62400875948e-11,-641.7,-125.368294191
-237.036688415,0,0,0,164.824693574,-3.41832818439e-11,9.81186793666e-12,-401.861381989
1617.56580476,0,0,1680,-5.80503442181,-38.85,-15.9432531783,-1.83590763897
436.841317008,0,0,0,-117.917767027,517.2,-245.648895784,283.20797982
-2108.08695785,0,0,-1344,-221.352544136,-413.1,-115.769758874,-13.8646548377
-1589.43614195,0,0,-1692,-1.65460102413,-157.4,72.0552221565,189.563236913
-198.487409367,0,0,549,-70.0296758829,-683.553851207,-555.728501608,561.824619332
1409.71373992,0,0,1500,-0.455091675299,-97.5,44.9568681343,-37.2880365362
-50.6597062683,0,0,0,-7.50260843608,-7.14919727555e-12,-1.36132255814e-12,-43.1570978322
-938.660681094,0,0,-1626,203.242464457,308.7,-119.962627405,295.359481854
273.275907421,0,0,-1026,52.7822730912,448.0,745.694737895,52.7988964343
-4616.99800886,0,0,-4662,-25.8721405128,103.4,-169.230204766,136.704336415
889.22218108,0,0,56,74.6130712468,-477.5,888.651760186,347.457349647
135.643126694,0,0,36,4.15505934223,394.5,-541.884388548,242.8724559
-3582.35526383,0,0,-2946,14.9416623719,-384.6,-149.340952187,-117.355974013
-3527.38731821,0,0,-3501,-168.309435478,486.359866765,-274.0,-70.4377494978
-5083.54332279,0,0,-4929,0.385088548821,-137.698039202,33.2,-50.4303721375
725.290109453,0,0,1580,-170.81370934,-291.9,-474.655951038,82.6597698318
-2222.13001274,0,0,-1892,-56.750899811,-564.0,387.777358803,-97.156471735
-346.05266625,0,0,0,175.139031683,697.583462748,-618.082330681,-600.69283
-31.8247666234,0,0,0,-33.4549942663,85.1,39.5475500917,-123.017322449
-1351.27973743,0,0,-2241,-25.3852719803,527.409470905,258.0,129.69606365
639.793661683,0,0,579,-40.2189658518,-7.72801116134e-13,-2.81374848572e-13,101.012627535
-374.220126802,0,0,-628,32.9258006853,249.5,64.9635803207,-93.6095078085
-1063.82958178,0,0,-975,-43.3080415744,664.241484703,-296.0,-413.763024905
3413.95550182,0,0,3408,-19.9302564797,-265.5,451.473731208,-160.087972907
-493.255448532,0,0,-471,30.8519211365,-6.08727354533e-12,2.53430607542e-12,-53.107369668
185.566055897,0,0,0,12.2734239037,-5.42941282906e-12,242.5,-69.2073680063
66.1496632747,0,0,0,-0.648440164579,65.2983154453,-33.6017856668,35.1015736608
-4813.94919291,0,0,-4518,249.422744421,432.45,-772.837253614,-204.984683721
4760.29421902,0,0,4788,-1.74429704425,-41.4,13.950346531,1.4881695322
-4458.09797681,0,0,-4914,7.73604702613,304.5,498.417726365,-354.7517502
1327.56261389,0,0,1264,0.321826973528,195.0,-122.824447892,-8.93476519304
-305.090278092,0,0,0,15.8342098593,-462.544168161,343.119264979,-201.499584769
-564.417535609,0,0,-488,-7.62148441865,-383.5,571.828089163,-257.124140353
-121.702301615,0,0,0,-31.5429889545,-71.5,-39.5272690683,20.8679564078
-1715.97261148,0,0,-836,-83.2596332523,-272.25,-459.877285896,-64.5856923284
-3512.55537499,0,0,-2536,-56.6573142548,-347.9,-463.837581784,-108.160478948
981.91081881,0,0,879,3.04409026416,79.5877346078,-34.7,54.9789939381
-14.7129204386,0,0,1866,208.352488527,-938.0,-621.546860663,-529.518548303
-1636.83575667,0,0,-1928,24.4479788558,195.8,121.198102295,-50.2818378206
-98.1997810946,0,0,0,11.5105302408,-158.6,42.7092495837,6.1804390809
971.876724795,0,0,1053,7.0576220193,-99.9393315967,-88.1613861053,99.9198204776
1802.90131661,0,0,1492,-33.0074279054,291.3,175.645324447,-123.036579926
877.628449569,0,0,149,-266.466569153,791.547219059,587.165223766,-383.617424103
170.04932348,0,0,0,-52.9669184266,-1.61911238642e-11,4.64745222028e-12,223.016241906
-1105.0465505,0,0,-554,-261.1434368,-1.05247987359e-11,2.84903320902e-12,-289.903113699
-2571.08231291,0,0,-2502,229.345351796,280.8,-529.327352806,-49.9003118958
-3546.19599323,0,0,-3717,-0.737142492621,153.459701551,-47.6,65.681447716
-437.06412893,0,0,-483,1.33185158735,153.459701551,-82.4456184403,-26.4100636272
-1346.39310003,0,0,-960,100.923035228,-230.75,-77.3868944857,-179.179240777
-65.3931064076,0,0,0,-65.3931064076,-7.97400406414e-12,3.81774251184e-12,-5.32873491457e-13
-3231.22493687,0,0,-2802,-0.277106822243,-244.5,-161.856742214,-22.5910878377
220.242553608,0,0,0,0.70189980447,158.6,42.7092495837,18.2314042199
688.487953923,0,0,754,-2.2712591619,-195.0,122.824447892,8.93476519304
-986.77353619,0,0,0,45.0821087325,-517.2,-245.648895784,-269.006749138
158.577599478,0,0,-828,45.4488754553,413.1,432.058622099,95.970101924
159.455087584,0,0,0,51.8581843883,276.0,121.748478816,-290.15157562
372.513270353,0,0,0,-25.9182432545,462.544168161,198.1,-262.212654554
1221.27606812,0,0,1155,4.17874115352,67.2901738741,30.8,-35.9928469068
1885.27958945,0,0,2451,-260.80613239,-3.53853711306e-11,-9.87184239184e-12,-304.914278163
-2049.78899401,0,0,-2148,95.6467674737,338.8,-480.065135666,143.829374187
-759.407797403,0,0,-610,65.1245632453,311.24953012,-258.248775409,-267.53311536
-34.1875340303,0,0,0,9.08028212077,-65.2983154453,19.4,2.63049929424
-4269.57399174,0,0,-4563,248.375156127,-486.359866765,474.581921274,56.8287976264
121.437780751,0,0,156,11.0531679513,-47.65,17.547931258,-15.5133184587
-14.5995460374,0,0,0,-5.48798751592,-1.40099593822e-13,-5.47662048579e-14,-9.11155852147
835.936144439,0,0,0,74.8854887668,554.689271124,389.191816461,-182.830431913
-602.147549901,0,0,-313,4.97745380303,-1.1989335928e-11,-4.70436353098e-12,-294.125003704
1586.56467364,0,0,558,134.423256583,291.9,474.655951038,127.585466017
135.380668625,0,0,0,14.2382528717,3.46797051888e-12,72.4,48.7424157535
657.192094151,0,0,884,55.1806404903,-407.5,207.889393669,-82.3779400082
-1727.57447441,0,0,-1752,4.4117069295,-88.6,91.9561386627,16.6576800018
3616.76876051,0,0,3738,1.19270712897,-83.5,-56.2149891043,17.2910424867
-239.298886866,0,0,0,-6.86009347619,-167.835723253,-61.3,-3.30307013652
-3226.01060299,0,0,-2392,-158.974841515,-338.8,-480.065135666,143.829374187
53.1650384695,0,0,0,4.77442658103,3.97206021023e-13,85.8,-37.4093881115
-1198.35616588,0,0,-1528,-249.118840546,767.0,-418.607214462,230.369889131
2186.56820017,0,0,2188,-89.9889890957,177.0,-83.0809134779,-5.36189725922
-55.964644563,0,0,0,-59.5558942625,-147.397523724,132.328681698,18.6600917253
-2186.22024422,0,0,-3180,52.651031754,413.1,432.058622099,95.970101924
-446.608790263,0,0,-201,60.6872866651,-1.90762534255e-12,-800.1,493.803923072
-4941.42450388,0,0,-4938,-0.361497939916,122.25,-59.243679424,-66.0693265182
-1391.16764888,0,0,0,-16.1868149804,-587.511633927,-562.570102298,-224.899097672
4023.85062729,0,0,4014,3.86608704033,41.65,-29.5573302844,-6.10812946442
875.968845279,0,0,1260,-159.339415566,-477.5,238.113521494,14.6947393506
183.37147381,0,0,0,-84.611538739,-445.0,647.170303614,65.8127089357
2673.19649339,0,0,1419,43.9595090577,683.553851207,320.85,205.833133128
30.3069884601,0,0,0,33.5386411237,-37.65,-18.7384988654,53.1568462019
-2166.66283131,0,0,-1998,61.685263415,247.5,-404.239958302,-73.6081364272
-4286.93044419,0,0,-4287,0.0695558129702,-4.40428105439e-12,1.92727717211e-12,1.38611485639e-13
70.1028631271,0,0,0,14.5708420936,-90.2,132.718208532,13.0138125014
543.235609221,0,0,586,-10.5667016098,-115.4,71.9834703248,11.2188405056
866.030314764,0,0,937,-23.3292506813,-6.56978599099e-12,-2.98172335798e-12,-47.6404345551
2904.97569948,0,0,2817,9.21879604525,71.7069034333,26.95,-19.9
-500.539008884,0,0,0,-0.490001229349,-242.5,120.73908454,-378.288092195
3237.78190704,0,0,3105,1.24070038835,71.7069034334,26.95,32.8843032178
1299.83695526,0,0,2079,-23.4869541934,-459.85948941,-404.780273729,108.963672591
302.883502193,0,0,518,137.793004122,3.12181799996e-12,-321.0,-31.9095019293
-1483.13397634,0,0,-856,-72.0188674754,-232.25,-284.948118755,-37.9169901075
3838.07048872,0,0,2890,9.33409736243,683.294043586,485.840251523,-230.397903748
-650.466233491,0,0,0,25.6324857659,-558.32657782,-420.108923376,302.336781939
-152.522248386,0,0,0,55.7071364228,267.05,-382.699812376,-92.5795724332
-2092.09906669,0,0,-2462,-10.5667841444,1.96148951401e-11,271.0,109.46771745
1862.34314279,0,0,2150,-102.463988064,-1.41406831708e-12,-424.8,239.607130854
-3738.512276,0,0,-4113,-8.22021939287,211.743211225,114.45,56.5147321632
-768.548486893,0,0,-690,-9.13915402411,-339.914970985,234.692884426,35.8127536909
-143.466717424,0,0,-525,45.4590825808,5.61564054115e-12,280.8,55.2741999947
-281.857513225,0,0,0,-40.8219715361,-90.2,-132.718208532,-18.1173331572
-130.929913169,0,0,0,-12.1529437366,8.45856494876e-13,-65.8,-52.9769694327
-1624.87594949,0,0,-1744,5.08631373975,-97.9,165.559686626,46.378050147
-520.397143655,0,0,-658,-40.769179754,432.146676488,-217.37237635,-36.4022640397
-3419.8272398,0,0,-3218,-61.5092385743,-3.20330790018e-11,-8.52679081344e-12,-140.318001231
550.495503357,0,0,0,482.095503357,-7.90159575176e-13,713.7,-645.3
1244.13091726,0,0,676,5.41522101145,366.0,178.756594284,17.959101967
-1946.71048525,0,0,-1147,-10.6139005447,6.93290768447e-12,-476.1,-312.996584709
210.229178283,0,0,0,-29.4120502437,517.2,-245.648895784,-31.9098756894
-317.726502697,0,0,-510,-3.06176731138,339.914970985,-135.5,-9.07970637075
-166.949452765,0,0,0,-5.21436211753,-137.35162904,30.2,-54.5834616076
-3854.97771498,0,0,-4401,-23.6909984523,486.359866765,274.0,-190.646583296
-2860.16679579,0,0,-1654,-30.861270456,-544.5,-336.653538523,-294.151986812
-3407.19614105,0,0,-3576,18.3372437416,181.2,-94.0452018978,63.3118171053
-217.295543228,0,0,0,3.00370469155,-137.35162904,-30.2,-52.7476188794
-554.627770498,0,0,0,117.54241261,-697.583462748,-618.082330681,643.495610321
196.069734661,0,0,0,-15.4938644948,-2.75398572192e-13,-1.15067813248e-13,211.563599156
-2822.74209145,0,0,-3122,19.0636265898,-2.67657331039e-11,-1.11039810957e-11,280.194281961
-1260.89047514,0,0,-1074,4.20901980092,-181.2,-94.0452018978,84.1457069612
455.072395236,0,0,0,-54.1412318118,1.00425230607e-11,449.4,59.8136270475
3109.04519982,0,0,2319,15.6493099831,459.85948941,404.780273729,-90.2438733018
-536.245810752,0,0,-1084,-16.7100224415,340.55,-93.8477857542,317.761997444
742.795587595,0,0,0,-12.5162924818,558.32657782,-242.55,439.535302257
757.159904371,0,0,954,6.1580623752,183.0,-244.186048886,-141.812109118
134.008215253,0,0,0,0.766726997296,209.404942635,-128.604772462,52.4413180821
1728.17107511,0,0,1422,-14.9330681915,352.905352042,-147.0,115.198791255
1183.87138582,0,0,0,-24.8776675157,552.0,332.62302987,324.126023465
-1668.15892139,0,0,-2050,101.224817881,586.818813604,-430.414625681,124.212072803
1356.37780721,0,0,1042,-72.73905369,501.948324033,-222.481926232,107.650463096
1608.70132926,0,0,2014,36.5695715541,-307.265813263,-124.2,-10.4024290272
-1607.38527085,0,0,-1002,62.540501864,-432.146676488,-217.37237635,-18.4067198728
-5080.24161832,0,0,-4317,67.5559979475,-486.359866765,-274.0,-70.4377494978
-2306.73291354,0,0,-3134,45.8878302371,7.04368437618e-11,447.3,334.079256218
821.059423985,0,0,1367,103.304234155,-505.585630729,-245.7,102.040820559
-746.199554811,0,0,0,-121.145306001,-478.046022889,-407.37834994,260.370124019
-379.825388033,0,0,0,-32.2230034061,-678.4,459.336565059,-128.538949686
-2.30726240282,0,0,204,-45.7218817238,-98.6,-138.706948655,76.7215679761
2151.4801808,0,0,1902,36.5638110314,480.124483858,-128.4,-138.808114085
979.306462153,0,0,919,-12.2193157047,7.56430970804e-14,61.6,10.9257778573
699.79161888,0,0,1534,30.5995029039,-515.285115252,-218.0,-131.522768772
365.864769346,0,0,-375,88.7178794123,749.025371733,692.906925568,-789.785407367
-3223.13787961,0,0,-3054,-58.710198841,-561.6,387.49451609,63.677803145
257.108892315,0,0,0,59.7834828896,-1.01703902298e-11,2.19347528536e-12,197.325409426
88.7174677017,0,0,0,32.2572686033,65.211712905,-62.700239234,53.9487254275
1598.73019829,0,0,1941,7.06045756015,-170.780209626,-71.8,-106.750049642
904.108592,0,0,0,-4.19139079464,795.011320674,-263.5,376.788662121
645.307920781,0,0,707,-24.4006594816,-316.965297785,126.4,153.273878048
-1706.1413824,0,0,-1510,-0.806117783629,-339.914970985,135.5,9.07970637075
-131.247249026,0,0,0,7.11557932874,-193.8,86.6912913735,-31.2541197284
-836.596951614,0,0,-492,4.15743892176,-291.3,118.332067421,-175.786457956
26.5425720709,0,0,-584,-163.477803725,826.2,316.288863225,-368.468487428
1061.65264114,0,0,1024,-168.14080191,-288.75,455.047656765,39.4957862826
-6175.57694907,0,0,-4959,-20.1628537416,-534.684084297,-401.402774654,-260.327236378
792.31322603,0,0,0,-71.287306624,380.358357342,280.072615584,203.169559728
57.3170040252,0,0,164,12.6290404054,-47.65,-65.4897710224,-6.17226535781
21.4923856372,0,0,0,4.63922666264,-5.91432270797e-13,38.8,-21.9468410254
101.727045733,0,0,0,-37.1175681374,156.230982843,-68.7,51.3136310281
-514.247939609,0,0,-497,46.7750885554,596.258490506,-554.169655882,-106.111862788
128.736908242,0,0,0,-72.3897691452,380.358357342,-161.7,-17.5316799554
1342.72857482,0,0,0,-101.306807795,770.762609368,335.0,338.272773248
-608.496087553,0,0,-1131,131.910883979,775.958761791,-668.571611722,283.205878399
610.51357167,0,0,18,1.72021695487,242.5,300.885894889,47.4074598265
1353.64438294,0,0,1380,-166.577988291,-477.5,238.113521494,379.608849732
-604.328518911,0,0,-804,-12.2619037033,181.2,94.0452018978,-63.3118171053
-2735.68770589,0,0,-2718,105.078634025,280.8,-529.327352806,125.761012894
3668.28101306,0,0,2550,339.192740839,691.08827222,278.5,-190.5
972.241432711,0,0,0,-173.391220377,486.879482008,406.858734698,251.894436383
99.3953960296,0,0,26,11.1764678401,-8.67049933796e-14,3.93111622526e-14,62.2189281895
-3847.84996518,0,0,-3015,0.65186167867,-428.682574873,-362.431631484,-42.3876205005
-644.041716096,0,0,477,-69.34046574,-505.585630729,-425.56488342,-120.550736207
-69.7627202592,0,0,0,-14.5795281408,85.1,-39.5475500917,-100.735642027
-3127.96942835,0,0,-3326,24.031562178,1.51546313261e-11,251.0,-77.0009905296
-82.5012394442,0,0,-1116,46.287822395,340.55,350.244704612,296.416233548
245.090656179,0,0,101,51.112332283,67.2901738741,53.3471648731,-27.6590148509
-164.006561359,0,0,0,-1.58373739811,8.54531537276e-12,-122.6,-39.8228239613
-2238.30252312,0,0,-2679,-17.4677561817,179.094053503,151.727650743,127.343528815
-1608.35599941,0,0,-2384,68.4553698471,826.2,-316.288863225,197.277493972
-3425.1125667,0,0,-3357,-52.5628341569,428.682574873,-209.25,-234.982307415
-1637.57796355,0,0,-2133,47.9432196406,342.253239576,-140.4,245.625577234
4836.83186901,0,0,4044,102.958375582,504.6,168.00857121,17.2649222151
-3117.76548774,0,0,-3753,-241.021083964,534.684084296,231.75,109.821511925
-196.522844819,0,0,142,-17.173572438,-316.099272381,-99.25,94.0
1328.26615869,0,0,1427,16.3363225259,-252.273200122,124.2,13.003036284
586.968330693,0,0,0,25.6448675474,517.2,245.648895784,-201.525432638
-3751.19840372,0,0,-3825,-2.67473371941,58.9763299977,29.8,-12.3
-3925.98754251,0,0,-2926,242.026808978,-602.580475953,-240.1,-399.333875538
21.7455895615,0,0,0,-4.55306529737,61.9208163706,-27.95,-7.67216151169
4521.30321199,0,0,3690,-32.5037926089,265.5,451.473731208,146.83327339
-229.850511087,0,0,0,69.4345804019,-1.08024134376e-12,4.60276746472e-13,-299.285091489
-309.842149878,0,0,0,-8.18281253347,-242.5,120.73908454,-179.898421885
-49.8710668523,0,0,0,3.86588748345,-79.3,58.3419199079,-32.7788742437
-981.699178642,0,0,-1068,-27.8020035256,36.75,43.7564399309,33.5963849532
-17.8333935782,0,0,0,82.3192193259,-8.86295915869e-12,-3.66901284706e-12,-100.152612904
812.045875541,0,0,366,50.8634893454,415.432386195,-212.4,192.15
1596.26107252,0,0,1378,-6.58217150082,294.448637287,-198.493022547,128.887629285
-305.722714298,0,0,-1239,21.468498852,412.228092201,386.247330088,113.333364561
1090.42705608,0,0,998,84.0638094194,98.6,-46.3286090734,-43.9081442703
635.244958857,0,0,405,-12.8382201757,433.878727296,-68.1,-122.695548263
-2778.74684928,0,0,-2942,35.753150723,1.31991153173e-11,251.0,-123.5
72.9115357866,0,0,0,-3.48158404532,139.256884929,-55.6,-7.2637650966
-11.246844913,0,0,0,7.37799162565,4.89938419861e-12,-39.2,20.5751634613
-1424.24641231,0,0,-1091,2.63694186498,-664.241484703,296.0,32.3581305229
-112.003195463,0,0,-514,129.124651341,715.510188607,-387.373163113,-55.2648722981
-716.845611476,0,0,-616,13.2572134076,-36.75,-43.7564399309,-33.5963849532
1393.2060089,0,0,0,-10.5545832306,770.762609368,580.237020536,52.7609622264
-2091.49163217,0,0,-1419,8.64193058874,749.025371733,-692.906925568,-737.252008926
2716.33929687,0,0,2316,48.4284206852,212.75,259.834047272,-120.673171086
4418.44940301,0,0,4494,-1.33210749289,-83.3,21.6374675043,-12.5559570058
-14.1300789332,0,0,0,16.9645776393,-35.75,14.4679846212,-9.81264119373
-1959.98834493,0,0,-1570,-214.791405746,602.580475953,-415.865398897,-361.912016242
1424.27310809,0,0,-51,101.268598477,664.241484703,296.0,413.763024905
-3631.21144184,0,0,-3828,-0.0579333489465,177.2,67.316565569,-47.6700740558
-3051.53288485,0,0,-3063,0.793575169149,-9.3389399632e-13,4.08664333192e-13,10.6735399823
-1736.02433355,0,0,-1371,-18.9249247219,-1.43225657667e-11,-6.06768796029e-12,-346.099408825
156.863958237,0,0,0,-51.0948248369,-6.35614401292e-13,485.1,-277.141216926
68.9087944934,0,0,0,99.1435019291,-517.2,245.648895784,241.31639678
-1358.25437013,0,0,-1695,36.131424857,-2.23904767492e-11,1.04896561241e-11,300.614205009
1132.09400429,0,0,1143,-0.477544816105,67.290173874,-30.8,-46.9186247641
-2980.77452717,0,0,-3540,-62.3420871931,395.2,198.555584157,27.8119758641
-4145.294296,0,0,-4725,-18.4397893946,775.958761791,-386.0,208.1867316
74.6416748792,0,0,0,71.4379506482,-200.831291138,166.276877527,37.758137842
-1269.64308956,0,0,-1596,-67.7729068165,347.9,463.837581784,-417.607764531
1884.6202049,0,0,2492,-31.7607614607,-479.7,-300.378960648,204.459927005
1075.56436551,0,0,1818,-52.3586640945,-515.285115252,-377.58707605,202.795220903
21.031375694,0,0,0,-42.0145131615,447.908338837,-300.857225275,-84.0052247071
127.503951715,0,0,576,12.5725527113,-212.75,-69.6223231326,-178.696277863
1505.29250963,0,0,1683,27.0209150865,-433.878727296,117.952659995,111.197661846
1423.79767607,0,0,1253,19.7630609237,82.5322209807,58.7165223766,9.78587179044
-2511.68980652,0,0,-2704,101.695084613,-232.25,284.948118755,37.9169901075
3868.43332796,0,0,3891,0.441626689551,-4.57101088832e-12,-8.39573428467e-13,-23.0082987275
457.781757457,0,0,450,-10.8377887241,-316.099272381,171.906042651,162.812775911
1287.38127915,0,0,1496,-99.2450310309,-394.65,619.83460273,-334.558292552
287.987331923,0,0,0,8.00929096689,200.831291138,166.276877527,-87.1301277085
2638.67845217,0,0,3009,-2.07870967539,-9.03470072671e-12,-311.5,-56.7428381589
-935.104484524,0,0,0,-188.098567075,-219.6,-312.380412222,-215.025505227
-66.8190974313,0,0,0,-91.6418383188,380.358357342,-161.7,-193.835616455
466.435185883,0,0,450,-11.9704473607,-307.265813263,215.1207103,120.550736207
-2432.77617372,0,0,-2073,68.0149924797,-6.05716912649e-12,-548.0,120.208833798
1072.83152121,0,0,918,-27.9726230362,294.448637287,114.6,-226.24449304
1451.97695177,0,0,1385,10.0540871011,82.5322209807,-58.7165223766,33.1071660664
-272.639311416,0,0,0,114.319080313,-252.446405203,-210.011160418,75.4991738926
2687.41105676,0,0,2434,-66.6046214138,368.49380931,-232.960833618,184.482702479
823.047054234,0,0,0,28.2882827603,517.2,245.648895784,31.9098756894
72.5433766675,0,0,0,5.4450612222,65.2983154453,19.4,-17.6
-1814.20413249,0,0,-2247,2.65818742919,211.743211225,198.233214926,20.1612539297
-1077.26219792,0,0,-1191,5.37595860809,-3.7584708735e-13,1.03196704171e-13,108.36184347
-3470.19758915,0,0,-3360,54.7374898636,476.0,-315.369624409,-325.565454603
-7.11873402868,0,0,0,16.2009412616,339.2,-168.128851699,-194.390823592
-4723.08398964,0,0,-4245,17.6485852365,-428.682574873,-209.25,142.2
-611.310933012,0,0,-848,-10.9999455589,-291.3,441.621287779,97.3677247676
-1262.51637483,0,0,-1521,-18.4335051303,179.094053503,87.6,10.2230768026
-670.915657223,0,0,-706,-10.7437358158,63.6528671782,-39.2309507914,21.4061622064
-3011.88150693,0,0,-2662,18.5151695615,-432.146676488,125.5,-61.75
777.094250583,0,0,0,-150.098137572,918.0,372.645273685,-363.45288553
-2085.33880437,0,0,-2043,-59.9162325848,-428.682574873,362.431631484,83.8283716025
-4312.85025709,0,0,-3918,-21.8626969835,-384.6,149.340952187,-137.728512291
-655.375454091,0,0,0,-10.3305792189,-576.8,-175.928167159,107.683292287
1187.03654471,0,0,1414,38.3915365396,-197.2,-126.572113832,58.4171220014
3405.80412976,0,0,2116,378.624181819,399.0,144.162208122,368.017739816
107.978747372,0,0,0,33.1584011461,4.89906007223e-13,55.9,18.920346226
-1563.39564563,0,0,-1163,-57.4749217843,-399.670723847,149.5,-92.75
1477.99245717,0,0,1132,51.9530572409,291.3,175.645324447,-172.905924521
1192.75243914,0,0,750,27.2771843727,500.129670686,-235.55,150.895584082
405.824287153,0,0,114,-10.1108401778,265.5,-120.972021681,157.407149012
2720.70436544,0,0,3588,84.8199290243,-469.0,-849.048801308,365.933237727
2112.3955818,0,0,1594,-275.134193604,691.08827222,482.376149908,-379.934646726
596.457702731,0,0,196,61.0832432579,288.75,121.929652148,-71.3051926745
-630.54248115,0,0,-664,-59.6499965042,544.5,-336.653538523,-114.738946123
10.3797264662,0,0,0,1.01299074347,-49.5,27.7185858225,31.1481499002
2666.16579888,0,0,2724,-0.641027213079,-41.65,-29.5573302844,14.0141563795
-454.771988715,0,0,0,-42.0834333494,-447.908338837,-173.7,208.919783472
-248.657013878,0,0,0,16.9442883831,1.49925626649e-12,-152.8,-112.801302261
4937.74630989,0,0,4992,60.1094061779,-252.3,229.503976326,-91.5670726154
-1639.85834161,0,0,-1712,10.4563766666,73.5,-32.0319371878,20.2172189076
3310.78255255,0,0,2607,-72.5226194022,436.99641875,205.767635939,133.541117264
952.452332647,0,0,557,1.86504112995,168.874953738,150.428612637,74.2837251418
678.869304039,0,0,0,-112.284876786,499.523452903,124.4,167.230727922
3094.25386302,0,0,3074,-99.0536211999,-1.81051782786e-11,-7.3847181706e-12,119.307484225
-9.20066052626,0,0,1,-10.2006605263,0.0,0.0,0.0
-208.991554319,0,0,0,-20.9823245686,242.5,-120.73908454,-309.77014521
251.987428252,0,0,0,-1.42418116429,158.6,42.7092495837,52.102359833
-904.115791998,0,0,-1737,57.1824919314,412.228092201,223.0,140.473623869
1015.03834165,0,0,1011,4.03834165071,-5.71273238866e-13,-1.04927737751e-13,-1.1560665784e-14
591.834266827,0,0,0,-12.3418605251,5.06069586045e-13,347.4,256.776127352
1036.18733645,0,0,1322,-219.602004962,-2.82964902867e-11,1.15415381593e-11,-66.2106585893
1964.02075312,0,0,1612,-22.3509900123,291.3,175.645324447,-92.5735813137
1735.16493863,0,0,0,72.5140129776,402.75,689.381262223,570.519663429
1527.55855877,0,0,1072,-67.1516071708,-239.85,410.325291008,352.234874931
1012.61877559,0,0,1129,19.3287409651,-5.49225223789e-11,-2.31148745264e-11,-135.709965376
-304.571437268,0,0,-1101,-39.4153853734,2.38583776376e-12,516.0,319.843948105
213.110527288,0,0,0,12.6427065349,6.54098126145e-12,137.4,63.0678207532
-3095.72424422,0,0,-2108,-213.703868423,-826.2,-316.288863225,368.468487428
-1109.61699171,0,0,-404,-7.41304289549,-383.5,-571.828089163,257.124140353
-1614.84305149,0,0,-1320,-237.772076148,-308.7,447.706620485,-196.07759583
-622.750967592,0,0,-1422,70.9112406887,589.849902518,-181.3,319.787889201
1105.88119493,0,0,1475,28.4120766704,-505.585630729,245.7,-137.645251011
3818.4483581,0,0,2964,-40.8222405465,739.0,433.456456867,-277.185858225
-790.755290729,0,0,-882,0.225913757274,88.6,91.9561386627,-89.537343149
-1682.11535574,0,0,-2092,-154.57956743,340.55,-93.8477857542,317.761997444
100.966975353,0,0,0,-6.47393811379,37.7,37.47792206,32.2629914066
104.03595574,0,0,0,-45.3527997,281.1,-121.593187389,-10.1180571712
2766.94499938,0,0,1832,110.572938554,579.6,181.655732087,63.1163287396
-35.336665223,0,0,0,-52.012507519,-697.583462748,618.082330681,96.1769743635
-93.5180567831,0,0,0,-1.72795640696,-24.75,-37.8642923905,-29.1758079857
-474.162216314,0,0,-872,-108.203229899,-272.25,459.877285896,318.413727689
